feed_title,feed_link,feed_description,feed_language,feed_pub_date,feed_last_build_date,feed_generator,item_title,item_link,item_description,item_pub_date,item_guid,item_author,item_category,podcast
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG079 Wüstenforschung (Teil 2),https://forschergeist.de/podcast/fg079-wuestenforschung-teil-2/,"Seit vielen Jahren zieht es Stefan Kröpelin in die Wüste. Denn sie ist nicht nur eine faszinierende Landschaft, sondern auch ein einzigartiges Forschungslabor: Der Geoarchäologe und Klimawissenschaftler von der Universität zu Köln untersucht dort, welche Spuren die Natur und der Mensch in dem heute so lebensfeindlichen Raum hinterlassen haben.Vor allem die östliche Sahara im Schnittpunkt zwischen Libyen, Ägypten, dem Tschad und dem Sudan hat es Kröpelin angetan. Es ist das trockenste Gebiet der Erde mit statistisch weniger als zwei Millimetern Niederschlag pro Jahr -– und einer Hitze, die die 500-fache Menge verdunsten ließe. Auf seinen Forschungsexpeditionen spürt er beispielsweise Felsbilder auf – farbige Malereien oder einfache Gravuren, die in den Sandstein geritzt wurden. Teilweise sind diese Zeugnisse nomadischer Kultur Jahrtausende alt, konnten sich aber durch die besonderen klimatischen Bedingungen bis heute erhalten.Einst war die Wüste von Tausenden Oasen durchzogen. Jetzt sind nur noch wenige übrig. Und ihre Zeit ist gezählt, denn sie graben sich buchstäblich selbst das Wasser ab. Sie speisen sich aus sogenanntem fossilen Grundwassser, der vom Regen von vor 100.000 Jahren stammt. Ist diese Quelle erst einmal versiegt, kommt nichts nach.Die Wüste ist ein großartiger Platz, um Klimaveränderungen zu studieren. Aber auch viele andere Wissenschaften profitieren von den Forschungsergebnissen. Stefan Kröpelin berichtet auch von Marsmeteoriten, die im Sandmeer zu finden sind. Und darüber, dass es eine Fata Morgana, wie man sie aus Filmen kennt, tatsächlich gibt.Diese Episode knüpft an Folge 047 an, in der Stefan Kröpelin bereits zu Gast war.",2020-04-29T18:56:42Z,podlove-2020-04-17t16:33:34+00:00-39c1b7bd1840a24,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG078 Angst und Zukunft,https://forschergeist.de/podcast/fg078-angst-und-zukunft/,"Längst nicht erst seit dem Ausbruch der Corona-Krise gilt: Wir leben in einer Zeit, die von Unsicherheiten geprägt ist. Eine Zeit, in der gewaltige Herausforderungen auf eine Antwort warten – während sich unsere Gesellschaft grundlegend wandelt. Und Ungewissheit befeuert Ängste, die keineswegs nur verborgen im Privaten gedeihen. Wenn die Furcht zu mächtig wird, kann auf einmal ein System zu kippen drohen.Dr. Jan Kalbitzer (Jahrgang 1978), Facharzt für Psychiatrie und Psychotherapie, hat sich während seiner Forschungslaufbahn in Kopenhagen, Oxford und an der Berliner Charité mit Fragen der psychischen Gesundheit auch in gesellschaftlichen Zusammenhängen auseinandergesetzt. Da ging es etwa um die Frage, ob es so etwas wie Internetsucht überhaupt gibt. Immer wieder nutzen Wissenschaftler ihre Reputation, um das, was sie für moralisch richtig halten, durchzusetzen.Ein anderes Beispiel ist die Diskussionskultur auf Online-Plattformen: Viele Menschen haben sich aus dem öffentlichen Diskurs ausgeklinkt, aus Sorge vor Überwachung oder Hassattacken. Der Rückzug aus einer unangenehmen oder bedrohlichen Situation hat durchaus eine Schutzfunktion, um wieder Energie zu tanken. Doch wenn man sich zu lange der Möglichkeit entzieht, auch positive Rückmeldungen zu erhalten, kann man leicht in eine Depression abrutschen.Wir brauchen also Nischen, in denen sich Menschen geschützt fühlen, damit sie sich engagieren und ihre Kompetenzen einbringen können. Wenn gerade in der eigenen Umgebung Spielräume offen stehen, um etwas zu verändern, lässt sich die Lähmung überwinden. Angst bietet immer auch die Chance, die Zukunft anzupacken.Das Gespräch wurde Ende Februar 2020 in Berlin aufgezeichnet.",2020-04-01T07:00:00Z,podlove-2020-02-28t18:06:21+00:00-f5eefa41c16459f,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG077 Organisationsforschung,https://forschergeist.de/podcast/fg077-organisationsforschung/,"Das Management von Organisationen ist ein ureigenes Thema der Betriebswirtschaftslehre, bezog sich aber viele Jahrzehnte lang nur auf Unternehmen – also feste, meist stark hierarchisch geprägte Strukturen. Durch die Digitalisierung und das Internet sind andere Organisationsformen ins Blickfeld geraten: lose Zusammenschlüsse von Freiwilligen, die gemeinsam Inhalte fürs Internet aufbereiten, Software entwickeln oder sich in anonymen Hacker-Netzwerken tummeln. Wie diese informellen Communities im virtuellen Raum funktionieren und wie bei ihnen Management aussieht, ist eines der Forschungsfelder, die der Organisationswissenschaftler Leonhard Dobusch beackert.Dobusch (Jahrgang 1980) ist Universitätsprofessor für Betriebswirtschaftslehre mit dem Schwerpunkt Organisation an der Universität Innsbruck. In Deutschland ist er Mitglied des ZDF-Fernsehrats, der als Aufsichtsgremium die Arbeit des Senders begleitet. Dobusch ist außerdem regelmäßiger Autor zu Medienthemen für das Online-Magazin netzpolitik.org.Das Organisieren ist ein Metathema, das die Innovationsfähigkeit maßgeblich beeinflusst. Dabei schleppen Traditionsfirmen oft den Ballast gewachsener Strukturen mit sich herum. Neue Konkurrenten können dagegen bei Null anfangen – man vergleiche etwa die alten Automobilkonzerne mit Tesla. Auch in der Organisation von Arbeit ist nicht jeder neu klingende Ansatz revolutionär – in Zeiten, in denen alle Welt agil werden will, ist die Idee dahinter im Grunde ein alter Hut.Die Organisation von Wissen sowohl in der Unternehmenswelt als auch in Medien und in der Forschung ist nicht in Stein gemeißelt. Zum Beispiel zeigt die Open-Source-Bewegung in jüngerer Vergangenheit, dass es Alternativen zum abgeschotteten Besitz gibt. Und Netzwerke, die sich bewusst einer klaren hierarchischen Struktur verweigern, können Vorteile haben. Bekanntestes Beispiel: die Wikipedia.",2020-03-11T21:00:14Z,podlove-2020-02-26t01:58:39+00:00-0fa99568ab8c764,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG076 Mobilität und Gesellschaft,https://forschergeist.de/podcast/fg076-mobilitaet-und-gesellschaft/,"Mobilität ist weit mehr als nur die vordergründige Frage, ob man das Auto, das Rad oder die Bahn nimmt, um von A nach B zu gelangen. Mobilität definiert die Freiräume in unserem Leben – also ob man die Orte und auch die Menschen erreichen kann, die einem wichtig sind. Und diese Chance der Fortbewegung und Welterfahrung ist eine Errungenschaft, die noch gar nicht so alt ist. Die fossilen Energieträger, das Auto und das Flugzeug haben in den letzten hundert Jahren der individuellen Bewegungsfreiheit einen immensen Schub verliehen. Doch die Epoche der Verbrennungsmotoren scheint abzulaufen. Wie kann in Zukunft unsere Mobilität aussehen?Dazu forscht der Politik- und Sozialwissenschaftler Stephan Rammler. Neben seiner Professur für Transportation Design & Social Sciences an der an der TU Braunschweig ist er wissenschaftlicher Direktor des Instituts für Zukunftsstudien und Technologiebewertung (IZT) in Berlin. Dort richtet er sein Augenmerk speziell darauf, wie sich die Megatrends Bevölkerungswachstum, Urbanisierung, Individualisierung, Digitalisierung und Nachhaltigkeit auf die Mobilität auswirken.Auch wenn die Zeichen auf Veränderung stehen: In die westliche Gesellschaft ist ein Mindset eingefräst, bei dem die Automobilität Freiheit verheißt, und ihr ökonomischer Wohlstand fußt zu einem beachtlichen Teil auf den dazugehörigen Industrien. Einerseits wächst die Einsicht, dass unser Verkehrssystem tatsächlich viele Schattenseiten besitzt. Umweltprobleme und hoher Flächenverbrauch bedeuten Einschnitte in die Lebensqualität. Andererseits ist der Käfig, in dem wir gefangen sind, noch immer ein goldener. Denn ein dickes Auto und Fernreisen gelten nach wie vor als Statussymbole, auch wenn ihre Strahlkraft vielleicht nachlassen. Es bleibt ein ganz dickes Brett, das zu bohren wäre, um Mobilität grundlegend neu zu definieren – und es wird darauf ankommen, wie transformierbar und wie transformierwillig unsere Gesellschaft überhaupt ist.",2020-02-26T12:05:47Z,podlove-2020-02-18t19:32:17+00:00-e0cd63b6a50e01d,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG075 Literatur und Digitalisierung,https://forschergeist.de/podcast/fg075-literatur-und-digitalisierung/,"Ein Literaturarchiv kann heute nicht mehr nur aus Regalkilometern Bücher bestehen. Auch hier hat die Digitalisierung Einzug gehalten. Sie erschöpft sich aber keineswegs im Einscannen gedruckter Texte, sondern wirft ganz neue Fragen auf: Wie bildet man die physische Ordnung einer Bibliothek im virtuellen Raum ab? Und wie gehen wir mit Texten um, die in der Flüchtigkeit des Netzes schnell wieder zu verschwinden drohen? Denn Literatur nur auf das zu reduzieren, was zwischen Buchdeckeln erscheint, ist antiquiert und auch noch historisch falsch.Solche Themen beschäftigen Sandra Richter. Sie leitet seit Anfang 2019 das Deutsche Literaturarchiv Marbach (DLA). Die 1973 geborene Germanistin, Literatur- und Politikwissenschaftlerin hütet damit eine Schatzkammer der deutschen Kultur, die zugleich auch Literaturwissenschaftlern zum Quellenstudium dient. Sie arbeitet also an der Schnittstelle zwischen Bewahrung und Forschung, und das in einer Zeit, in der die Autoren auf immer vielfältigeren Wegen ihre Leser suchen. Der Kultur- und Interaktionsraum Internet hat da einige neue Möglichkeiten eröffnet.Wer schreibt, orientiert sich freilich auch heute meist noch sehr am Buch, das Digitale kommt oft zusätzlich oben drauf. Anders sieht es bei multimedialen Erzählformen aus, die stark in der Netzwelt verwurzelt sind. Sie stellen ein Archivsystem vor echte Herausforderungen. Wie geht man zum Beispiel mit Computerspielen um, die auch oft starke erzählerische Qualität aufweisen? Was ist mit Comics, mit Graphic Novels? Das DLA hat sich solchen Gattungen geöffnet und sammelt """"in die Zukunft"""". Denn wenn man solche Bereiche der Kultur ausspart, könnten blinde Flecken im literarischen Gedächtnis einer Gesellschaft entstehen.",2020-01-29T09:00:19Z,podlove-2020-01-21t22:12:40+00:00-da2d265a8fd5552,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG074 Stoffwechselforschung,https://forschergeist.de/podcast/fg074-stoffwechselforschung/,"Fettleibigkeit wird im wahrsten Sinne des Wortes zu einem immer gewichtigeren Thema. Alleine in den USA bringt mittlerweile jeder Zweite zuviel auf die Waage. Betroffenen haftet das Stigma an, dass es ihnen an Willensstärke fehlt, die Kalorienaufnahme zu zügeln. Doch die Ursachen von Übergewicht sind vielschichtiger – und sie haben vor allem etwas mit der evolutionären Optimierung des Organismus zu tun, die aus der Zeit stammt, als Nahrung ein knappes Gut war. Auf unsere heutige Wohlstandsgesellschaft, in der in aller Regel kein Nahrungsmangel herrscht, ist der Mensch eben nicht angepasst.Erst seit wenigen Jahrzehnten beginnt die Wissenschaft genauer zu verstehen, wie zum Beispiel das Insulinhormon im Körper seine Wirkung entfaltet. Wie der Mechanismus des Stoffwechsels im Einzelnen funktioniert, ist das Forschungsfeld des Mediziners Jens Claus Brüning. Er leitet das Max-Planck-Institut für Stoffwechselforschung und ist Direktor der Poliklinik für Endokrinologie, Diabetes und Präventivmedizin (PEDP) an der Universitätsklinik Köln. Als Endokrinologe, also als Hormonfoscher nimmt Brüning keineswegs nur die Organe in den Blick, die man landläufig mit dem Thema Stoffwechsel in Verbindung bringt, wie die Bauchspeicheldrüse oder die Leber. Das Gehirn spielt tatsächlich eine entscheidende Rolle bei der Regulierung des Energiehaushalts und somit auch für die Nahrungsaufnahme. In den letzten Jahren gab es eine geradezu revolutionäre Weiterentwicklung an Werkzeugen, um zu untersuchen, wie bestimmte Hirnzellen als Steuerungszentrale für den Stoffwechsel dienen. Ein weiterer Schritt, um nicht nur das komplexe Hormonsystem, sondern auch den Schalt- und Bauplan des Gehirns zu entschlüsseln.",2019-12-17T11:09:25Z,podlove-2019-12-11t10:48:48+00:00-5c451af53290831,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG073 Klimawandel in Seen,https://forschergeist.de/podcast/fg073-klimawandel-in-seen/,"Beim Thema Klimawandel denkt man meist an den Anstieg der Meeresspiegel oder die Aufheizung der Ozeane. Doch auch im kleineren Maßstab verändern sich die Ökosysteme in Gewässern, direkt vor unserer Haustür. Das gilt auch für die Binnenseen, die offenbar seit Jahrzehnten immer ein bisschen wärmer werden. Und das hat Konsequenzen.Rita Adrian beobachtet mit ihrem Forscherteam unter anderem den Müggelsee – den größten Berliner See – in einer Langzeituntersuchung. Die Biologin leitet die Abteilung Ökosystemforschung am Leibniz-Institut für Gewässerökologie und Binnenfischerei in Berlin-Friedrichshagen. Für sie steht fest: Der Klimawandel ist auch in unseren Seen angekommen.Bei dem Mechanismus, in den durch das Mehr an Wärme eingegriffen wird, spielen viele Faktoren eine Rolle. Grob gesagt: Im Sommer bilden sich im See zwei Wasserschichten – an der Oberfläche eine wärmere, unten zum Grund hin eine kühlere, und beide durchmischen sich nicht. Das ist zwar in der warmen Jahreszeit immer so, aber wenn diese Wärmephase immer länger anhält, führt das dazu, dass unten der Sauerstoff knapp wird. Oben kommt es unterdessen zu einem Düngungseffekt und dadurch beispielsweise zum übermäßigen Wachstum von Blaualgen, die wiederum für andere Mikroorganismen, aber auch für Fische Gift sind. Das fragile ökologische Gleichgewicht droht aus der Balance zu geraten.Klimaforschung ist vor allem Dingen das Hantieren mit Big Data. Rita Adrian erklärt, wie man die Daten erhebt, damit sich in den Messreihen tatsächlich aussagekräftige Muster erkennen lassen. Daten sind unerlässlich, um die komplexen Zusammenhängen nachvollziehen zu können – und sie helfen, besser zu verstehen, was es bedeutet, wenn der Mensch in die natürliche Dynamik eingreift.",2019-11-19T17:35:49Z,podlove-2019-10-21t15:37:22+00:00-2b31c84b5acb399,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG072 Verantwortung in der Informatik,https://forschergeist.de/podcast/fg072-verantwortung-in-der-informatik/,"Informatik – ein Fach nur für Nerds? Keinesfalls, denn der Code, den Programmierer schreiben, existiert ja nicht im luftleeren Raum. Software bezieht sich letzten Endes immer auf den Menschen, interagiert mit ihm, beeinflusst das soziale Leben. Und mittlerweile ist auch an technisch geprägten Fakultäten angekommen, dass Informatik eine hohe gesellschaftliche Relevanz besitzt.Peter Purgathofer lehrt an der TU Wien am Institut für Visual Computing. Der 56-Jährige tritt dafür ein, dass Software-Entwickler sich der Verantwortung bewusst sind, die ihre Arbeit hat. Denn Informatik wird zunehmend zur zentralen Disziplin schlechthin, ja sogar zum Betriebssystem unserer Gesellschaft. Tracking und Werbenetzwerke fördern eine Mediennutzung, bei der aufmerksamkeitsheischendes Clickbate mehr zählt als inhaltliche Tiefe und Seriosität. Automatisierte Entscheidungen können katastrophale Folgen haben, wie etwa bei tödlichen Unfällen autonom fahrender Autos oder den Abstürzen der Boeing 737 Max. Algorithmen sind eben keine Lösung für alles, denn wie zuverlässig sind eigentlich die Datengrundlagen, auf denen sie aufsetzen?Purgathofer hat deshalb an seiner Hochschule einen Einführungskurs für Studienanfänger entwickelt. Dabei geht es darum, der nächsten Informatikergeneration fundamentales Metawissen zu vermitteln und sie damit zu befähigen, mit einem tieferen Verständnis durch ihr Studium zu navigieren: Wie sieht die Wissenschaft auf die Welt, mit welchen Denkweisen wird Wissen geschaffen? Was sind die Konsequenzen und wo liegen die Grenzen? Es wird klar: Das Leben lässt sich nicht nur mit Einsen und Nullen erklären, es entzieht sich immer wieder der Berechenbarkeit. Informatik ist eng mit Sozialwissenschaften, Philosophie und Psychologie verwoben – und Problemlösung eben nicht nur eine technische Frage. Purgathofer kritisiert nebenbei auch die mangelnde Offenheit der vor allem unternehmensgetriebenen Forschung im Bereich Künstlicher Intelligenz. Diese Closed Science hat für die Wissenschaft als Ganzes schädliche Effekte, die verblüffend an die Zeit der Alchimisten erinnern.",2019-10-01T07:00:44Z,podlove-2019-09-25t07:03:05+00:00-ae9b4afff088687,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG071 Wirtschaft und Wettbewerb,https://forschergeist.de/podcast/fg071-wirtschaft-und-wettbewerb/,"""Die Wirtschaft soll möglichst allen dienen – aber löst sie diesen Anspruch wirklich ein? In gar nicht wenigen Märkten sind Angebot und Nachfrage aus dem Lot, wird die sich wechselseitig ausgleichenden Kräfte des Wettbewerbs gestört sind. Weil neue Anbieter keinen Marktzugang bekommen. Weil natürliche Begrenzungen keinen funktionierenden Markt entstehen lassen. Oder weil Behörden in ihrer Kontrollfunktion versagen. Verkehr, Energie, Rundfunk, Telekommunikation oder auch Drogen – alles Beispiele für Märkte, die durch politische Regulierung anders aussehen, als wenn man ihre Akteure einfach frei machen ließe.Zu wettbewerbspolitischen Grundsatzfragen meldet sich Justus Haucap (Jahrgang 1969) immer wieder in der Öffentlichkeit, und sein Wort hat Gewicht. Vielen wurde er als Leiter der Monopolkommission bekannt, als er etwa die Abwrackprämie für Autos als „Geldverschwendung auf Kosten des Steuerzahlers“ geißelte. Der Wirtschaftswissenschaftler lehrt heute an der Heinrich-Heine-Universität Düsseldorf und ist Gründungsdirektor des dort ansässigen Düsseldorf Institute for Competition Economics (DICE).Haucap ist ein streitbarer Verfechter von Wettbewerbsprinzipien in der Marktwirtschaft und bezieht klare Positionen – auch gegen eine in Deutschland anzutreffende innovationskulturelle Verklemmung, die alles Neue erst einmal blockiert. Er erklärt nicht nur, was das mit der Fußball-Weltmeisterschaft zu tun hat. Auch das öffentlich-rechtliche Mediensystem, das viel Geld für bildungsferne Inhalte ausgibt, bekommt sein Fett weg. Und Haucap schaut durch die Brille des Ökonomen auf die Schattenwirtschaft des Cannabismarkts, bei dem Verbote nicht zu dessen Austrocknen geführt haben, sondern dazu, dass Konsumenten schlechte Ware für höhere Preise erhalten.""",2019-09-05T10:48:48Z,podlove-2019-08-13t14:19:53+00:00-a45dbb8b2240056,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG070 Nachhaltigkeit und die Stadt,https://forschergeist.de/podcast/fg070-nachhaltigkeit-und-die-stadt/,"Der Begriff Nachhaltigkeit ist in aller Munde. Doch was heißt das eigentlich konkret? Bedeutet Rücksicht auf die Umwelt und Nachwelt zu nehmen, grundsätzlich Verzicht? In jedem Fall sind dicke Bretter zu bohren, denn es geht um nichts weniger als einen Kulturwandel, der sich in vielen kleinen Schritten vollzieht. Einen umfassenden Ansatz probiert man nun im Maßstab eines Karlsruher Stadtteils ganz praktisch aus.Dazu weiß Oliver Parodi mehr. Am Institut für Technikfolgenabschätzung und Systemanalyse (ITAS), das zum Karlsruher Institut für Technologie KIT gehört, beschäftigt er sich vor allem mit Fragen nachhaltiger Stadtentwicklung. In einem „Reallabor“ wollen Wissenschaftler und Stadtentwickler gemeinsam mit Bürgern eine umfassende nachhaltige Entwicklung der Karlsruher Oststadt auf den Weg bringen, und zwar für die Themen Energie, Mobilität, sozialer Raum und Konsum. In dem von Parodi geleiteten Reallabor werden also Praktiker aus Kommunen, Unternehmen und der Zivilgesellschaft von Anfang an in den Forschungsprozess einbezogen und arbeiten miteinander auf Augenhöhe, um konkret die Lebensqualität in der Stadt zu verbessern. Das Projekt erhielt 2019 den Forschungspreis Transformative Wissenschaft, den das Wuppertal Institut gemeinsam mit der Zempelin-Stiftung im Stifterverband verleiht.Oliver Parodi vereint selbst verschiedene wissenschaftliche Welten in seiner Person. Ursprünglich hat er Bauingenieurwesen studiert und sollte eine der Familie gehörende Baufirma übernehmen. Doch dann schloss er lieber ein Studium der Angewandten Kulturwissenschaft an. Heute will er an der zum KIT gehörenden Karlsruher Schule der Nachhaltigkeit durch transdisziplinäre Ausbildung die Ansprüche von Mensch, Technik und Umwelt zusammenführen.",2019-07-29T07:00:56Z,podlove-2019-06-06t10:49:11+00:00-fa33b66d761217f,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
Forschergeist,https://forschergeist.de,Horizonte für Bildung und Forschung,de-DE,2021-12-06T03:00:00Z,2021-12-21T19:38:26Z,Podlove Podcast Publisher v3.7.0-beta5,FG069 Islamische Ästhetik,https://forschergeist.de/podcast/fg069-islamische-aesthetik/,"Waren mit explizit christlichem Bezug findet man in deutschen Kaufhäusern keine. Deswegen mag in den Augen des säkularisierten Westens die Kultur islamischer Länder so fremdartig wirken, denn dort ist die Produktgestaltung stark mit Religiosität und moralischen Vorstellungen durchflochten. Eines der auffälligsten Beispiele dafür: eine Barbie-Puppe mit Verschleierungs-Outfit. Doch wer genauer hinschaut, entdeckt im Orient eine schillernde Warenwelt, in der es nicht die ganze Zeit um Entsagung geht und an der die Globalisierung keineswegs spurlos vorübergegangen ist.Die Islamwissenschaftlerin Dr. Alina Kokoschka beschäftigt sich in ihrer Forschung mit der Rolle von Dingen des Alltags in islamisch geprägten Ländern. Auf ihren Reisen durch Syrien, den Libanon und in die Türkei hat sie viele Beispiele für Konsumgegenstände gesammelt. Es sind Waren, die als „made for Muslims“ auch im Design eine soziale Funktion besitzen. Mode kann zum Beispiel traditionalistisch sein – oder aber fast subversiv, wenn ein Hijab mit opulenten Mustern bedruckt ist und damit gerade ins Auge sticht.Kokoschka ist Postdoctoral Research Fellow an der Berlin Graduate School Muslim Cultures and Societies. Aus ihrer Dissertation ist das Web-Projekt „Hawass“ entstanden, das die Ästhetik des zeitgenössischen Islams in Bildern zeigt – von Plakaten über Spielzeug und Küchengeschirr bis hin zu Verpackungen, Schildern und urbanen Szenen. Die Online-Plattform soll auch qualitative Feldforschung transparent machen, indem sie für die Forschungsobjekte einen virtuellen Showroom schafft und im Sinne von Open Science zum Austausch mit anderen Wissenschaftlern einlädt. Alina Kokoschka wurde für „Hawass“ mit einem Fellowship im Programm „Freies Wissen“ von Stifterverband und Wikimedia Deutschland gefördert.",2019-06-30T07:00:46Z,podlove-2019-05-11t09:07:49+00:00-0b7d7703d303158,Metaebene Personal Media - Tim Pritlove,NA,forschergeist
